review,rating,app
bikin emosi cara daftar ny,1,Netflix
"PLEASE NETFLIX KENAPA MAKIN KESINI MAKIN SUSAH BUAT LOGIN? KENAPA TIAP LOGIN SELALU SOMETHING WRONG TERUSS!! PLEASE DEH JANGAN MEMPERSULIT GINI, NIAT MAU NONTON MALAH JADI BADMOOD KARNA SUSAH LOGIN !!!",4,Netflix
baguss.bisa nonton banyak film barat lamaa.sama banyak anime sama animasi lainn.,5,Netflix
privasi sangat tidak di jagaa akun lain bisa aksen begitu saja penagihan tanpa konfirmasi.,1,Netflix
min kenapa ini stuck di loading terus?,3,Netflix
wajib bayar mahal lagi,1,Netflix
Netflix TOP BGTtttttt🥰🥰🥰🥰🥰🥰🥰,5,Netflix
gabisa login akun mulu,2,Netflix
"kenapa sering banget ga bisa di tonton si setiap mau nonton muterr ajaa, terus aja ""memuat""tolong dong ini di benerin",2,Netflix
"Netflix kapan ada film baru 2025 yang viral seperti, panggil aku ayah, kang Solah, Expendables, Aladin, Cinderella banyak sekali film"" seru yang gada di sini tolong di adakan ya, supaya saya selalu berlangganan di Netflix",3,Netflix
👍👍👍,5,Netflix
ini knp ya min dari tadi pagi Netflix muter muter terus.padhal baru 1 Mingguan berlangganan...???,3,Netflix
Saya tidak berlangganan Netflix tapi saldo terpotong sudah 2 bulan ini!,1,Netflix
ga bisa login woi lah plis😭😭😭,2,Netflix
bagus tapi bayar,5,Netflix
"gabisa masuk login, kenapa harus lewat email jadinya harus bayar gajelas udah punya akun nya juga masuk dipersulit.",1,Netflix
"Kalau boleh netflix kerja sama dengan play store, biar bisa berlangganan pakai saldo google Play store",5,Netflix
nggk ngotak aplikasinya,1,Netflix
"masalah jaringan padahal, buka aplikasi lain lancar aja tolong developer perbaiki kendala ini, pengguna lainnya juga pasti ada yg ngalamin kaya gini , ketika buka di laptop bisa tapi di HP gabisa, percuma bayar mahal tapi gabisa digunain",1,Netflix
bagus sih cuma mau ganti pembayaran dari Telkomsel ke pembayaran biasa ribet banget,3,Netflix
Spiderman mana?,3,Netflix
"Apaan g bisa login, mentok d logo netflix 😂kdng udh login udh mau nonton g bisa d puter, terjad kesalahan 😂😂apaan ni👎",1,Netflix
gajelas baru mau login malah muter² terus gabisa login,1,Netflix
"Pembayaran lagsung dilakukan saat aku mengisi saldo gopay. PADAHAL SUDAH PERNAH DI ""BATALKAN""",1,Netflix
"APLIKASI JELEKKK MAU LOGIN GAK BISAA, TERJADI KESALAHAN MULU PADAHAL SDH BELII, DIHH APLIKASI JELEKKK BANGETTTTT",1,Netflix
lumayan anime nya,5,Netflix
"BURUK, KELUAR TERUS, SETELAG MASUK TIDAK BISA DI PUTAR LAGI PADAHAL SUDAH GNTI AKUN DAN SUDAH BAYAR. KAPOK",1,Netflix
☺☺☺,5,Netflix
bagus,5,Netflix
"woy lah cik ni kenapa lah burem"" kayak kaset rusak pindah scene langsung burem",1,Netflix
"padahal sudah berlangganan, tapi tidak bisa masuk email dan pasword salah lah udh ku ulng beberapa kali tetep aja salah hadeh, gimana ini sayang loh, pdhl filmnya sama drama nya bagus bagus tapi aplikasinya eror teruss, mohon kerja samanya 🙏🏻",3,Netflix
"lumayan sih tapi pakai itu ribet banget mohon di perbaiki aku jadi bosen semoga dibaca aminn dan semoga semua nya sehat selalu yah aaminnnn!! ""^""♡♡♡♡♡♡♡NETFLIK ""^"" dan Fidio nya yang lengkap yah ""^"" ••",5,Netflix
"kenpa ya gabisa masuk , paa masukin terjadi kesalahan teruss , malah kesel",3,Netflix
Bagus,5,Netflix
daftar nya eror anj,1,Netflix
tidak bisa login lewat hp. periksa kembali no terus,1,Netflix
"maksa amat sih,ga bs diuninstall cm non aktif,buat hp samsung jd error atau ga enak.hrsnya terserah owner mau downloads atau ga dgn hp miliknya",1,Netflix
gak membantu sama sekali mana gk bisa dihapu minta email kata sandi terus plesss deh nyesel aku downlod ini bikin gak mood aj 😡😡😡😡😡😡😡😡😡😡😡,1,Netflix
"min, kok pas mau nonton video ada tulisan ""terjadi masalah saat memutar Video, coba lagi (5.10)"" maksudnya apa min, kenapa bisa gitu, udah beberapa hari begitu mulu, padahal langganan saya habis nya tanggal 29-11-2025 nanti min, tapi knp ga bisa nonton, rugi dong saya Langganan kalo ga bisa nonton, tolong dibenerin min.",1,Netflix
plss Netflix tolong tambahin film ne zha yg pertama 😢😢😢,4,Netflix
"saat awal berlangganan harga masih 65rb+ppn, 2mgg mulai berlangganan fim tidak bisa diputar, tiba2 ada pemberitahuan kalau ada kenaikan tarif jadi 125rb+ppn, kwalitas tetap sama, film yg diputar gambar tidak bagus, film2 lama masuk lagi, dan film yg baru tidak ada yg bagus",1,Netflix
kurangi iklannya dongg,5,Netflix
harus bayar,1,Netflix
"gaje gk bisa nonton jir, sinyal bagus apa"" bagus tolong di fiks min",2,Netflix
Ga bisa login anj bilang nya ada kesalahan mulu,1,Netflix
"padahal sinyalnya bagus tapi pas mau nonton vidio malah memuat terus, tolong di perbaiki",1,Netflix
jangan dowload aplikasi ini soal ny aplikasi ny butut,1,Netflix
udh g prlu Netflix krna dah ada ppcine vip😚😹,1,Netflix
baru semalem nyoba langganan yang 54k sebulan dipake sebentar langsung nggak ada sinyall gimana ini sayang bgtt paketannya masih bnyak nyesel jadinya berlangganan,2,Netflix
"apl gk jelas, buat akun aja ribet amat idih, mohon untuk aplikasi nya di ubah lagi yaa buat akun itu gk usah ribet amat makasih!",1,Netflix
Bagus,5,Netflix
Bagus,5,Netflix
"netflixnya knp jd gini ya? setiap login malah terjadi kesalahan trs harus nungguin berberapa menit, udh saya tunggu 1jm pun ttp gbs",2,Netflix
"film yang dihadirkan tidak lengkap, paling kesal sana movie yang season 1 nya ada tapi pas nyari season 2 nya malah gk ada di netflix, bikin males buat nonton film.",2,Netflix
brightness nya tolong dong diatur lagi masih kecerahan kalau di tempat gelap,3,Netflix
tolong dong jangan dipersulit loginnya. Saya sudah berapa kali login malah diputer-puterin dan berujung gak bisa login,2,Netflix
"setiap mau nonton sllu warning terlalu banyak yang menggunakan akun ini, padahal saya cek GK ada, gimana ini min",1,Netflix
gambar film nya banyak yg rusak..... susah di lihatnya,2,Netflix
tidak bisa login,1,Netflix
"well well well, makin hri makin buriq 😹😹😹",1,Netflix
bagus banget aplikasinya tapi tolong ada in terrifier juga dong,5,Netflix
bagus aplikasinya,5,Netflix
bagus aj,5,Netflix
jelek bgt njir LG nnton tiba2 exit sndri,1,Netflix
bayar nonton 3 kali ga bisa masuk g jelas udah masuk malah ga bisa nonton,1,Netflix
Ok,5,Netflix
mhn tlg gimn sambung keakun nya sandi nya🙏,1,Netflix
"susah bgt buat login, sering ke logout, bayar mahal cuma buat emosi aja, di perbaiki lah",1,Netflix
aplikasi ini kurang banget mau masuk tapi udah ku masukan email semua nya udah gw masukin tapi kenapa link nya itu gk muncul dan link nya itu kodenya random dan dikasih 15 menit udah gw cepet cepet tapi katanya lambat ini aplikasih ampas beban,1,Netflix
"netflix ku kenapa gambar nya buram ya saat nonton, pdahal kemarin fine² aja",2,Netflix
payah mau ganti paket aja susah ... payaaaaaah,1,Netflix
"selalu tidak bisa login padahal jaringan semua aman email dan pw pun benar tapi selalu tidak bisa masuk,dengan keterangan sistem error coba lagi beberapa menit lagi sampai beberapa bulan tetap tidak bisa",1,Netflix
Good,5,Netflix
tampilan netflix saat ini membinggungkan,1,Netflix
mau masuk eror mau nonton eror cek jaringan .. padahal wifi aman .. ah anehh .. makin kesini makin bobrok,1,Netflix
"buat akun aja ribet amat. niat download buat nonton film jadi ke hambat. sebenernya niat ga si buat aplikasi? rugi sponsor kalau masih muter2 di pendaftaran akun, apa kalian berusaha buat nyuri data kami mangkanya di buat ribet di pendaftaran??",1,Netflix
aplikasi tolol setelah login malah nambah error akun banyak gak bisa login,1,Netflix
login susah banyak eror ampas banget,1,Netflix
"ini netflix lg bermasalah yaa.? sudah beberapa hari tdk bisa nonton, loading terus.",4,Netflix
sulit login,2,Netflix
saya menonton one piece tetapi episode nyaa melompat sangat jauh karna tidak ada episode tersebut dari 750 ke 1048,3,Netflix
ufc bisa nntn live?,5,Netflix
woy ini knp gua gk bisa download Netflix anj,5,Netflix
tidak memasukan akun,1,Netflix
letsgo nonton Boboiboy,5,Netflix
"awalnya bagus cuman sekarang kok filmnya tidak bisa di putar loading terus, padahal jaringan lancar dan ngebut. tolong segera perbaiki",4,Netflix
"apaan sih, mau masuk ada selalu kata sandi salah padahal udah bener. ribet banget ni apk",1,Netflix
"Mohon perbaiki halaman login nya sejal di update suka gagal login kena fake limit padahal baru pertama kali login, makin jelek aja performa apk nya padahal lagi banyak flim bagus",1,Netflix
Menyesatkan generasi,1,Netflix
"Yaallah tolong kembalikan uang saya, tiba2 ketarik otomatis di akun DANA saya senilai 54.000, itu sepertinya tidak sengaja keepncet fitur langganan nya, saya mohon kembalikan uang saya, saya sangat membutuhkannya",1,Netflix
semenjak uldate tampilan login baru serirng error terjadi kesalahan padahal password sudah benar,1,Netflix
kenapa pas login terjadi kesalahan terussssss uda 2hari woy netflixxxxxx,2,Netflix
"bagus, meski ada gejala",4,Netflix
"masuknya susah banget,sudah di bayar malah bikin susah",1,Netflix
"netflix skrng eror bgt waktu masuk,tolong dong gimana ini solusinya udah di otak atik masih sama aja",1,Netflix
"LOPEE BANGET, BISA NONTON ANIME VAV KUH",5,Netflix
nonton video ga bisa udh nunggu 1 menit padahal jaringan nya baik baik ajaa,2,Netflix
saya download hanya karna mau main game nya,3,Netflix
"The application has many bugs. 1. When opened, it immediately gives an error. 2. Black screen. 3. Black screen but there is sound from the film.",1,Netflix
film tidak lengkap,1,Netflix
ah ngelag,1,Netflix
susah login 👎,1,Netflix
saya coba dulu,3,Netflix
lagi error ya ? 2 hari gabisa play sama sekali,3,Netflix
apk gak jelas.,1,Netflix
baru beli paket tapi baru 3 hari udh loh out sendiri pas mau login lagi katanya kata sandi salah padahal nggak kesel bangett karna ada Drakor yg ngegantung blm selesai nyesell nonton di apk inii,1,Netflix
seru banget bisa nonton apa saja,5,Netflix
"tolong adakan promo 25.000/perbulan resolusinya 240 tidak masalah, cuman mau login FM",3,Netflix
tolong dong ini gak bisa masukk,3,Netflix
seru bener,5,Netflix
semoga menyenangkan nonton di netflix,5,Netflix
anjir apknya sering main main buat login. mau masuk cuman harus masukin email atau nomor ponsel tapi terus terjadi kesalahan. harusnya kolom masuk kayak biasanya masukan email sama pw,1,Netflix
susah bangat login di suruh coba lagi nanti terus,1,Netflix
"bisa ga si kalau mau login atau bagian pembayaran ga ush ribet ribet,aku udah 100000× nyoba pembayaran padahal udah bener gatau kenapa sampe aku gila banting banting hp ,apk gajelas",1,Netflix
Netflix tolong lah... tayangin liga Champions juga,5,Netflix
udh uninstall banyak kali ini apk ga bisa login. gila,1,Netflix
susah login nya,1,Netflix
"aplikasi jelek loading mulu kg mulai mulai padahal jaringan bagus, APALAH NETFLIX NII",1,Netflix
😎ok,5,Netflix
"Film Baru 45 Episode, Ditayanginnya 1 Hr 1 Episode, Hrsnya Langsung Tayangin Semua Episode, Jd Customer Nyaman Nontonnya",1,Netflix
ga bisa login👎,1,Netflix
kenapa tiba-tiba tidak bisa di instal,3,Netflix
gak bisa daftar ribet,2,Netflix
sering eror log out sendiri pas masukin email malah eror. gimana ini min!?,1,Netflix
"banyak film, khususnya film horor Indonesia yang tersedia, harga langganan juga gak mahal² bgt..",5,Netflix
ini gimana sih dah daftar akun .. dana dah berkurang ga bisa nonton tulisannya akun belum terdaftar gimana ini,1,Netflix
Banyakin horror movie Thailand doong kak,3,Netflix
Tidak terlalu banyak film disini,4,Netflix
aplikasi jelek udah bayar 54k pas nonton eh kek nonton di tv thn 90 an gambar pecah pecah ngeblank bersemut film sampe ga bergambar hanya suara doang,1,Netflix
bagus,5,Netflix
"masaa harus bayar?, dipaksa pula",1,Netflix
BUG,2,Netflix
"Pantes aja sepi, mau login aja di persulit",1,Netflix
masukin nya ribet ajggggggg,1,Netflix
abadi nan jayaa,4,Netflix
"aplikasinya bagus, filmnya okeeee saran siih filmnya banyakinnn biar tambah seruu buat developer semangat biar berkembang",5,Netflix
kok gak bisa di download,1,Netflix
Tidak bisa memulai kembali keanggotaan Semua metode pembayaran di tolak,1,Netflix
ribet banget mau payment aja,1,Netflix
apakah netflix error? mengapa tidak bisa digunakan? login selalu gagal,1,Netflix
"D tonton ga bisa film2nya eror2 trus,tiap bulan potongan bayaran d ambil. berhenti langganan ga bisa tetap d potong trus. ini sih udah penipuan namanya",1,Netflix
bad update because its hard to login,1,Netflix
susah banget masuk,1,Netflix
eror terus pas mau konek ke email,1,Netflix
untuk apa menyediakan aplikasi ini jika di susahkan dengan cara hrus berbayar tidak semua ad tolong ringkan saja dengan menggunakan data kalo udh oke nanti ku ksih bintang 5 see you next time,1,Netflix
Film LEAK SANGAT BURUK KUALITASNYA . DESAN GRAFIS DAN LAIN2NYA. HADEEUUHH,1,Netflix
ribet masuk y,1,Netflix
"eror ml anj, gj bgt suruh langganan tapi mau masuk akun nya malah eror kocak",1,Netflix
"Ampass sekarang buat log in aja susah, ga ada masukin pasword, tapi pale otp BIKIN RIBETTTT",1,Netflix
"sering banget terjadi masalah selalu muncul perbarui rumah dengan akun netfli jadi mengganggu banget bikin ribet saat mau nonton di smart TV. Perbaiki lah, saya selalu muncul seperti itu sudah 3 bulan bikin tidak nyaman.",1,Netflix
untuk pemilik netflix punya aku kenapa ya layar nya jadi hitam tolong di perbaikin plis,3,Netflix
saya udah bayar tapi tetap gk bisa di buka aplikasinya kecewa sekali sama aplikasi ini.,2,Netflix
sekarang masuk ke netflix ribet bgt anjr,1,Netflix
kenapa sih kok makin gajelas log-in udah punya akun tapi masih di paksa bikin baru,3,Netflix
Gak bisa login pas mau masuk Netflix👎🏻👎🏻. Pihak Netflix tolong perbaiki aplikasi ini ya! 🙏🏻🙏🏻,1,Netflix
"UNTUK MASUK KE AKUN NYA BERBELIT-BELIT, SARAN AJA DAH MNDING PAKE KODE VERIF DRIPADA LINK LINK GITU",1,Netflix
knp stiap gw nnton kok filmnya kyk kaset rusak plis gw mau nnton stiap gw nnton 1 menit filmnya jdi kyk kaset rusak2 gitu tolong perbaiki.😭,1,Netflix
good,5,Netflix
mau daftar bikin akun aja susah banget ga bisa2🗿,2,Netflix
"banyak film yg gak tayang di netflix padahal film terbaru banyak yang bagus"" paketan mahal tapi film gak lengkap",2,Netflix
pembayaran ovo nya bermasalah,2,Netflix
"min coba tolong tambahkan film drakor school 2021 min, please pingen nonton ituu, aku blm nonton.",5,Netflix
DEVELOPER YG TERHORMAT. SUSAH BGT DAFTAR DOANG RIBET BENER.,1,Netflix
ngeframe nya kabangetan,1,Netflix
ok,5,Netflix
Ookkeeeee,5,Netflix
tolongg ini gimana cara loginnnyaaa ya Allah kenapaa jdi ribettt bangetttt siii yaa tuhannnnnnnn,1,Netflix
ini gimanaa loginnya kok susahh bangett😭😭😭,4,Netflix
"aplikasi sering ngelag padahal jaringan ku bagus, gak bisa nge play sma cari film padahal udah gonta ganti jaringan, gak jelas",2,Netflix
bagusss,5,Netflix
Kikir jir 😹,1,Netflix
"sudah seminggu tidak bisa menonton di HP, hanya memuat terus disemua film.. Klo masalah sinyal hrsnya di Laptop jg berpengaruh, ini hanya di HP",1,Netflix
eh apk kocak gua gabisa login ini gimana aneh banget,2,Netflix
Udah berlangganan berbayar suka eror pula..,1,Netflix
good palying,4,Netflix
Netflix tolol semenjak update akun error gak bisa login,2,Netflix
Jelek gak bisa masuk login akun!,1,Netflix
aku terus ngulang untuk buat akun yah gimanah nih min .. jadi aku gak bisa nonton,2,Netflix
seru banget di Netflix aku bisa nonton apa aja disitu apa lagi ada film horornya pokoknya seru banget deh👍👍👍👍👍👍😎😎😍😍😍😍❤️❤️❤️❤️❤️❤️❤️,5,Netflix
"verifikasi nya ribet banget, dikit "" minta verifikasi. sering ngebug lagi, ngestuck di loading screen. tolong dibenerin pls",1,Netflix
gabisa daftar akun pas masukin email disuruh klik link di email giliran sudah di klik malah bukannya daftar malah beli premium ini namanya suruh bayar dulu baru nonton,1,Netflix
ga bs msk terus ga jls kendalanya apa,2,Netflix
apk konyol,1,Netflix
"Di apk versi android tv lancar tapi kok di device hp ga bisa play videonya ya? Selalu loading, dan saat didownload juga ga bisa di-play, black screen dan no sound",4,Netflix
balikin duit gw kak gmna si biar gak langganan,1,Netflix
"ribet amat ni apk,",1,Netflix
susahh login nya,1,Netflix
waktu pendaftaran masuk aplikasi nya error... :),1,Netflix
👍👍👍,5,Netflix
"mohon untuk di perbaiki lagi,mau nonnton tpi loding terus,ndk bisa msuk pdhal jringn internet sya bagus👎🏻",1,Netflix
"susah banget si mau daftar gagal ""terus",1,Netflix
"gbisa login padahal email udh terdaftar dan jadi anggota,",1,Netflix
aplikasi ribetttt tolol,1,Netflix
orang mana belain download netfilx cuma mau nonton abadi nan jaya,5,Netflix
"I Like Netflix by Nrtflix, Inc.!",5,Netflix
gangguan mulu,1,Netflix
aplikasi ga jelas ini,1,Netflix
bagus banget filmnya Netflix hampir lengkap tolong Adain film it dong yng series,5,Netflix
selama pake netflix filmnya yang la dan gk begitu lengkap dan komplit difilm animasinya masih kurang cuma film teryentu terlalu nanggung diadain film animasi mending film lain,3,Netflix
balikin film-film bagus dong 💔,4,Netflix
apk tai meren,1,Netflix
"Tadinya saya mau download nih apk tapi setelah saya baca² ulasanya, hmm ga jadi dehh hehe",3,Netflix
gak bisa masuk padahal ada akunnya tapi malah kata sandinya gak muncul,2,Netflix
woi tolong jangan sampai kalian langganan aplikasi ini karena aplikasi ini sangat pembodohan publik,1,Netflix
sulit sekli menerima link pendaftaran ke akun gmailnya gapernah terkirim,1,Netflix
"nyesal belinya, udah pilih paket resolusi 720 tapi gambar buram, penipuan penipuan",1,Netflix
"mau liat harus daftar segal,waktu daftar aja ribet amat",1,Netflix
"memuat terus, kalo di HP kayak masalah pemutaran terus",3,Netflix
"najis, selalu aja error pemutaran video berulang kali gue reset, login, nonton ga ada kelar-kelarnya gitu teruus maintain dong yg punya platform",1,Netflix
ni apk nya gimana sih kok eror mulu,1,Netflix
"tolong diperbaiki lagi, datitadi coba log in ngga bisa",1,Netflix
makasih udah ciptain apk ini. gila puas bgt nonton Boboiboy beraju nya nanti 😍,5,Netflix
menginstal nya ko lama bgt sii,1,Netflix
banyakin film politik atau sejenis nya,5,Netflix
diperbaiki lagi aplikasi nya udah berkali² download tapi waktu mau login selalu gabisa,1,Netflix
mau login ssh bgt kembali2 mulu pdhl udh selesai byk bgt muter2ny,1,Netflix
"aplikasi ini tidak rekomended, apk ini pemerasan kalau langganan otomatis uang kepotong",1,Netflix
aplikasi jembut!!!!!!,1,Netflix
"APLIKASI NONTON KESUKAAN AKU POKOKNYAAAAAAA!!!!! sumpah anime² lengkap, drakor, western, bnyk lah pokoknya, trusss yg pling aku cinta ini tuh pas download film nya SE CEPET ITU PLIS?! kek gada 2menit, langsung ke unduh. dan terimakasih Netflix sudah hadir menemani hari hari ku🥲❤️🥰",5,Netflix
"cuma dapet 3 , knp, karena semua film tidak ada yang enak/menarik, film film yang sudah ada di putar dan yang lucu nya , film yang sudah lama tayang di taro dalam slide hanya di netflix , banyak yang udah di tonton dan banyak pula yang tidak menarik, di web internet pun bahkan lebih bagus dgn film"" terbaru dan itu gratis, ini berbayar tapi banyak film yang sudah di lihat, masih mencari apk stream utk film yang bagus 2 apk sudah tumbang krn tidak menarik dengan film yang di suguhkan",3,Netflix
ga bisa login kode pendaftaran nya di Gmail sedangkan gmailnya di pake buat login ya kek mana cara dapetin keluar dulu trus masuk lagi malah ngulang,1,Netflix
"aplikasi macam apa ini mau login aja bayar, mana mahal banget lagi, aku rating 1 saja karena tidak bermanfaat, tidak usah di download, nanti bayar kalau mau login.",1,Netflix
sudah cancel membership tetapi masih tetap dipotong,1,Netflix
masak gak bisa masuk,1,Netflix
"idih gk jelas, di bikin pusing pas mau daftar idih idih idih cuih",1,Netflix
"sudah banget daftar netflix astaga bikin geram gagal terus, gangguan terus heran gua mah nih aplikasi global tapi kualitas buruk banget",1,Netflix
kwkw sekelas Netflix Ga ada Anime Kingdom. kalah sama wibuku/animelovers yg gratisan. nyesel gua bayar,1,Netflix
Lancar,5,Netflix
"knp pas mau login enggk bisa, pasword nya salah trus padahal bener",1,Netflix
sangat buruk dan harus pake premium,3,Netflix
oke,3,Netflix
wow wow,5,Netflix
film lawas2 semua ga ada film terbaru. Aquaman g ada godzilla vs Kong g ada. apa yg mau di lihat. kirain mah netflix komplit ternyata ga wort it,1,Netflix
"apa apaan, menyuruh membuat 5bakun agar bisa login di beberapa prangkat, baru login di 3 perangkat aja udah gak bisa dipakai",1,Netflix
vilm jelek langganan baru mau masuk buat email di suruh bayar mana mahal lagi dikira kita kaya gitu?,1,Netflix
"beri kami opsi untuk bisa mengeksplorasi film di beranda tanpa harus login/ berlangganan dahulu, untuk memberi kesempatan kami yg hanya sub bulanan, jika ada film baru atau yg menarik bisa jadi kami akan berlangganan",3,Netflix
gw udh 3 kali donload masi ngak bisa ribet banget lagi ni apl g jlas,1,Netflix
sampah,1,Netflix
top,5,Netflix
walaupun agak susah tapi aku berusaha sebisa mungkin walau gagal Mulu tapi aku semangat biar bisa nonton di neflix,5,Netflix
"Saya sudah klik batalkan berlangganan, tapi masih saja nyedot saldo",1,Netflix
gacor tapi mahal juga 120.00ribu,5,Netflix
sangat nenarik,5,Netflix
masak gue daftar gak bisa bisa kan aplikasi tolol geram baget gue sampai hp hp gue banting. mending nonton di aplikasi vidio,1,Netflix
cuihh,1,Netflix
pokonx keren,5,Netflix
daftar nya harus bayar. gw bokek lagi..,1,Netflix
aplikasi ga bagus tolol mending kalian jangan download,1,Netflix
apknya susah buat di daftarin udah ditulis akun gugel sama sandinya masih gk bisa,1,Netflix
aplikasi tolol gabisa dibuka jangan kalian download,1,Netflix
capek masukin password terus. sering gagal login.,3,Netflix
ini aplikasi sangat jelek dan tidak gratis,1,Netflix
apk tai,1,Netflix
"login nya susah, pantesan sekarang murah",1,Netflix
"si anying aku baru download di suruh buat akun, tapi kok malah ditolak mulu anying anying",1,Netflix
bikin orng emosi,1,Netflix
mantap,5,Netflix
makin ke sini maki susah apknya,5,Netflix
saya sudah batalkan keanggotaan 3 bulan yg lalu tetapi saldo gopay saya setiap bulan selalu terpotong!!,1,Netflix
sulit cara masuk akun atau pendaftaran nya!!!,1,Netflix
semenjak ada wwe langganan trussss,5,Netflix
nnton kek tv hilang signal haduh hampir film gitu,1,Netflix
capek pake netflix.. udah bayar ga bisa nonton.. hadeeeeh,1,Netflix
bagus,5,Netflix
"Saya berterima kasih kepada Netflix atas koleksi anime yang sudah disediakan. Namun, saya merasa sedikit kecewa karena banyak anime populer yang hanya tersedia satu musim. Saya memahami bahwa hal ini mungkin disebabkan oleh masalah lisensi dan hak cipta. Akan tetapi, saya berharap Netflix bisa lebih transparan mengenai masa berlaku lisensi untuk setiap judul, sehingga kami sebagai pelanggan bisa lebih memahami mengapa konten tertentu tidak tersedia secara lengkap. 🖖🏻",4,Netflix
"tolong dong berikan ke Adilan untuk kami yang langganan legal, tolong berikan hukuman kepada orang-orang yang langganan elegal lewat fitur sharing akun tolong di tindak jangan di biarkan",5,Netflix
tolong kedepannya update film² keren lagi,5,Netflix
"Apl ga guna, ber tele tele cuman untk masuk, Banyak cing cong banyak itu lah apa lah, jadi hilang mood gw buat nonton. Ga guna buat susah org, ribettt .............................................................................................apl smph",1,Netflix
"nice ,💪👍😘",3,Netflix
"jujur saya suka dengan aplikasi ini, tapi pendaftaran nya benar² bikin saya emosi padahal data yg saya isi sudah sesuai, tapi selalu gagal",3,Netflix
"paling ribet buat beli paket lagi, susah masuk nya padahal Uda isi saldo tapi kaga bisa bayar",2,Netflix
"Netflix sedang kenapa ya sudah 2hari netflix saya tdk bisa menonton, memuat teruss sedangkan tagihan masih 1minggu lagi,,lihat banyak ulasan juga pd begitu.. tolong diperbaiki lagi! kalo sudah diperbaiki saya akan ganti rating bintangnya",2,Netflix
gak guna☺️,1,Netflix
"semakin berkelas, min promo dapat berlangganan setahun yang resmi dapat dimana?",5,Netflix
kenapa saya mau berlangganan ga ada pilihan pakai ewallet atau bank Indonesia?,1,Netflix
setelah update tidak dapat login ke akun,1,Netflix
Terbaik netflix update film terbaru terus👍🏼,5,Netflix
😁😎👍🏻 Ya Like Ok,5,Netflix
jelek bangt jangan mau dowlod,1,Netflix
"tolong perbaiki ini apk kenapa saya udh bayar atau berlangganan kok malah gk bisa nonton , tulisanya dstu saldo berkurang dan ubah metode pembayaran, aneeh padhl kan udah daftar, waduh ini sama saja penipuan namanya tlong adminnn perbaiki ini tidak bagus untuk kepuasan pelanggan ..",1,Netflix
"aplikasi tolol haram,email sama sandi udah bener tapi ko gak bisa masuk??? bego bego",1,Netflix
mantap,5,Netflix
aplikasi tolol banyak error nya saya mau login pake nomor dan nomor nya udah bener tapi gak bisa login aneh ni aplikasi,1,Netflix
aplikasi loading,1,Netflix
"karna netflix lebih baik dari pada wetv banyak iklannya , mana lama ada 5 menitan iklannya . untung saya inget ,kan ada netflix. tapi saya takut netflix bayar",5,Netflix
daftar nya susah banget,1,Netflix
tidak sesuai ekspektasi,1,Netflix
aplikasi la baga-baga,1,Netflix
APASIH BERBAYAR 🙄,1,Netflix
"pencuri, hati hati yg langganan netfil pencuri",1,Netflix
memudahkan dalam menonton sinema².. terima kasih 🙏🏼,5,Netflix
gk jelas dari tadi udah pasang loh satu bintang>:(,1,Netflix
sangat buruk.. saya udah 4 hari out off aja ngak bisa msuk.. padahal email benar,1,Netflix
"Netflix ini knp ya? Dr kmrn² mau nonton tp loading mulu. Kl liat trailer aman jaya, giliran mau di tonton fullnya, loading mulu. Pdhl jaringan internet aman banget. Udh brp hr ini di coba gitu terus. Performa netflix knp jd makin buluk sih?",1,Netflix
"Tiap nonton selalu ngebug dan ngelag, pakai wifi yang lumayan tinggi Mbps nya...tolong perbaiki jika masih mau banyak pelanggan",2,Netflix
"ngiklan horor malem malem, gila lu",1,Netflix
"keren,mudah mudahan akan lebih baik lgi",5,Netflix
buruk gabisa login akun sndiri pdhl sandi udh betull anehhh,1,Netflix
capekk kadang susah login entah apa yang salah 🤦‍♀️,5,Netflix
susah banget buat login,1,Netflix
Thank you,4,Netflix
install uninstall ulang terus grgr pencet masuk malah ke akun baru :(,1,Netflix
"sering ngebug, tidak bisa diputar dengan alasan sudah diputar lebih dari 1 perangkat, padahal cuman login di satu perangkat",3,Netflix
"ribet harus daftar ,daftar nya pun sulit",3,Netflix
gak bisa daftar akun...,1,Netflix
good,5,Netflix
gak jelas padahall sandi udah betul email betul tapi salah katanyap,1,Netflix
"bagus, cuma kurang lengkap aja",5,Netflix
"harga biaya bulanan terjangkau, mudah di akses dan series film nya banyak kualitas sudah pasti hd🤩🥳",5,Netflix
"apl sampah, memeras, masuk aja harus berlangganan dlu, pepek",1,Netflix
"Netflix terlalu banyak masalah , filmnya ga update seperti bioskop",1,Netflix
"aplikasi gajelas demi, anj",1,Netflix
"netflix bagus,tanpa sensor",5,Netflix
"when login my screen show notif cant connect Netflix, though i checked there are no connection issue with my provider",1,Netflix
bagus nan mahal,5,Netflix
bagus keren semoga film2 nya lebih lengkap,5,Netflix
"Apk gak jelas anj....mau daftar ribet amat bolak balik terus, berbayar doang tapi gak sesuai sama kualitasnya!!!!",1,Netflix
"APK FILM PALING SAMPAH, TOLONG DI HAPUS",1,Netflix
netflix ku kenapa ya dari semalam ga bisa putar film?,4,Netflix
tiba tiba bayar sendiri cuih,1,Netflix
thqy ga bisa login anj,1,Netflix
